"person_age","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_income"
27,"RENT",8,"PERSONAL","A",12800,7.29,"0",0.12,"N",7,11.5521461781235
23,"MORTGAGE",7,"EDUCATION","B",3000,7.4,"0",0.03,"N",3,11.6379356550511
26,"RENT",4,"VENTURE","B",4000,10.75,"0",0.13,"N",3,10.3089526606443
33,"MORTGAGE",0,"DEBTCONSOLIDATION","A",13000,7.51,"0",0.14,"N",6,11.4403547721354
26,"OWN",0,"HOMEIMPROVEMENT","B",10000,11.86,"0",0.25,"N",4,10.5966347330961
24,"MORTGAGE",4,"DEBTCONSOLIDATION","A",8000,7.51,"0",0.07,"N",4,11.6526874073454
25,"RENT",0,"HOMEIMPROVEMENT","C",3600,13.98,"0",0.07,"N",4,10.9187182322652
23,"RENT",0,"EDUCATION","A",10000,6.92,"0",0.2,"N",2,10.8197782844103
35,"RENT",3,"HOMEIMPROVEMENT","B",12000,10.36,"0",0.23,"N",8,10.8685684485797
25,"RENT",5,"HOMEIMPROVEMENT","C",6000,12.99,"0",0.12,"Y",3,10.8197782844103
23,"RENT",6,"VENTURE","A",5000,8.94,"0",0.18,"N",3,10.2389592888238
28,"RENT",1,"EDUCATION","C",11200,12.99,"0",0.18,"Y",7,11.0508900053737
24,"MORTGAGE",2,"EDUCATION","C",7500,13.99,"0",0.09,"Y",4,11.3504065354725
31,"OWN",15,"VENTURE","A",2000,6.92,"0",0.05,"N",9,10.6525423650344
37,"MORTGAGE",0,"MEDICAL","B",24000,11.36,"0",0.22,"N",11,11.6082356447746
22,"RENT",6,"VENTURE","B",7000,12.42,"0",0.29,"N",2,10.0858091093301
24,"RENT",1,"MEDICAL","A",6000,8,"0",0.14,"N",2,10.6919449129004
28,"OWN",6,"VENTURE","C",5000,14.27,"0",0.14,"Y",10,10.4631033404715
27,"RENT",1,"EDUCATION","A",17000,7.88,"1",0.31,"N",5,10.9150884642146
25,"RENT",5,"HOMEIMPROVEMENT","B",20000,11.48,"1",0.39,"N",3,10.8386000386509
31,"RENT",6,"MEDICAL","B",22000,11.58,"0",0.26,"N",5,11.3504065354725
25,"RENT",2,"MEDICAL","A",1600,6.62,"0",0.06,"N",2,10.268130666124
24,"RENT",3,"PERSONAL","A",7800,7.51,"0",0.17,"N",3,10.7144177687525
36,"RENT",3,"DEBTCONSOLIDATION","B",14000,10.37,"0",0.11,"N",14,11.7752897294377
23,"MORTGAGE",3,"VENTURE","A",6000,7.88,"0",0.09,"N",2,11.0974100210086
22,"MORTGAGE",6,"DEBTCONSOLIDATION","C",5000,14.17,"1",0.26,"Y",2,9.86266555801587
36,"RENT",13,"EDUCATION","A",3000,8.9,"0",0.05,"N",12,11.0348896640272
48,"MORTGAGE",18,"HOMEIMPROVEMENT","C",3600,13.49,"0",0.03,"N",16,11.6952470217642
29,"MORTGAGE",5,"MEDICAL","C",8900,9.88,"0",0.1,"Y",6,11.3527567128174
36,"MORTGAGE",2,"PERSONAL","A",12000,12.84,"0",0.22,"N",13,10.9150884642146
25,"MORTGAGE",1,"MEDICAL","A",12000,8.94,"0",0.12,"N",2,11.5109234622996
23,"RENT",3,"VENTURE","A",3725,8.49,"0",0.03,"N",2,11.6952470217642
31,"RENT",0,"EDUCATION","A",5000,7.51,"0",0.21,"N",8,10.0858091093301
30,"RENT",1,"VENTURE","A",11000,7.51,"0",0.29,"N",8,10.5486517430739
28,"MORTGAGE",1,"MEDICAL","A",7200,9.63,"0",0.14,"N",10,10.8425177713798
26,"MORTGAGE",10,"DEBTCONSOLIDATION","A",7500,8,"0",0.05,"N",3,11.904940525354
32,"RENT",0,"PERSONAL","C",5000,14.35,"1",0.3,"Y",7,9.72913416539135
28,"RENT",13,"MEDICAL","A",8000,5.99,"0",0.09,"N",10,11.3621025752356
31,"RENT",4,"EDUCATION","A",5000,14.65,"1",0.33,"N",10,9.61580548008435
27,"RENT",2,"PERSONAL","B",3000,10.99,"0",0.1,"N",6,10.3481733737976
24,"MORTGAGE",8,"VENTURE","B",6300,11.49,"0",0.1,"N",4,11.0508900053737
26,"MORTGAGE",10,"EDUCATION","A",10000,9.63,"1",0.13,"N",4,11.2644641056717
23,"RENT",3,"DEBTCONSOLIDATION","C",6000,13.22,"0",0.09,"N",4,11.0572506856691
22,"RENT",4,"DEBTCONSOLIDATION","E",13250,16.4,"1",0.44,"Y",3,10.3089526606443
25,"MORTGAGE",9,"DEBTCONSOLIDATION","A",6000,5.79,"0",0.19,"N",4,10.3481733737976
31,"MORTGAGE",15,"VENTURE","D",10000,7.9,"0",0.19,"N",10,10.8780471925343
28,"MORTGAGE",9,"PERSONAL","A",12000,7.14,"0",0.1,"N",5,11.7361010157724
21,"RENT",5,"EDUCATION","A",7000,5.99,"0",0.25,"N",2,10.2255710517052
53,"RENT",0,"EDUCATION","D",5000,14.42,"1",0.21,"Y",27,10.0858091093301
21,"OWN",0,"PERSONAL","B",2400,9.91,"0",0.13,"N",2,9.86266555801587
27,"OWN",5,"MEDICAL","B",10200,10.37,"0",0.2,"N",10,10.8198582812105
35,"RENT",19,"EDUCATION","D",10000,16.29,"0",0.08,"N",5,11.7440371859336
22,"MORTGAGE",3,"VENTURE","D",18000,10.99,"0",0.21,"N",4,11.3562716549249
23,"RENT",1,"EDUCATION","B",5000,10.99,"0",0.2,"N",4,10.1266311038503
25,"RENT",1,"MEDICAL","A",8000,6.03,"0",0.1,"N",3,11.2445230072504
78,"RENT",41,"MEDICAL","A",3000,7.51,"0",0.06,"N",25,10.77895628989
30,"MORTGAGE",5,"MEDICAL","A",8000,7.74,"0",0.06,"N",10,11.7360690162844
24,"MORTGAGE",5,"PERSONAL","B",3100,11.71,"0",0.06,"N",2,10.9150884642146
21,"MORTGAGE",0,"DEBTCONSOLIDATION","A",5000,7.49,"0",0.17,"N",3,10.268130666124
23,"OWN",7,"VENTURE","A",6000,8.49,"0",0.05,"N",4,11.6439537273766
37,"RENT",15,"EDUCATION","C",16000,13.11,"0",0.15,"Y",13,11.5990664632902
27,"MORTGAGE",9,"VENTURE","B",1500,7.37,"0",0.02,"N",9,11.1618348993254
49,"MORTGAGE",12,"MEDICAL","B",12000,10.99,"0",0.1,"N",12,11.6952470217642
28,"MORTGAGE",4,"PERSONAL","B",35000,9.99,"0",0.41,"N",5,11.3504065354725
25,"RENT",1,"DEBTCONSOLIDATION","B",1600,9.99,"0",0.06,"N",3,10.1266311038503
25,"RENT",1,"MEDICAL","A",7200,7.9,"0",0.13,"N",2,10.9150884642146
26,"MORTGAGE",6,"EDUCATION","A",9000,6.91,"0",0.15,"N",3,11.0020998412042
36,"RENT",1,"MEDICAL","D",8000,13.85,"1",0.15,"N",14,10.880421729579
26,"RENT",5,"EDUCATION","C",18000,13.11,"1",0.36,"N",3,10.8197782844103
26,"MORTGAGE",11,"HOMEIMPROVEMENT","C",20000,14.27,"0",0.29,"Y",4,11.1562505210315
69,"MORTGAGE",3,"PERSONAL","D",20000,14.84,"0",0.17,"N",27,11.6952470217642
37,"MORTGAGE",14,"HOMEIMPROVEMENT","A",10000,7.51,"0",0.06,"N",13,11.982929094216
26,"MORTGAGE",10,"PERSONAL","E",3000,19.91,"0",0.04,"N",3,11.1810824967327
31,"MORTGAGE",15,"DEBTCONSOLIDATION","A",12000,7.88,"0",0.09,"N",9,11.8493977015914
30,"RENT",5,"VENTURE","D",5000,15.05,"0",0.06,"N",9,11.3504065354725
29,"OWN",6,"MEDICAL","A",19750,7.49,"0",0.39,"N",8,10.8395809117065
23,"MORTGAGE",3,"MEDICAL","A",9000,10.65,"0",0.15,"N",4,11.0348896640272
24,"MORTGAGE",8,"EDUCATION","B",18000,9.99,"0",0.21,"N",2,11.3385720778255
31,"MORTGAGE",1,"HOMEIMPROVEMENT","C",13200,12.99,"0",0.14,"Y",8,11.4616321705827
29,"RENT",11,"EDUCATION","C",4000,13.47,"1",0.12,"N",7,10.4339981496185
27,"RENT",5,"MEDICAL","D",9600,13.98,"1",0.24,"N",9,10.5965347280957
27,"RENT",4,"MEDICAL","C",18000,13.99,"1",0.15,"Y",7,11.5387491449797
24,"MORTGAGE",9,"VENTURE","B",25000,11.26,"0",0.3,"N",4,11.3385720778255
22,"RENT",2,"PERSONAL","B",16800,10.99,"1",0.48,"N",4,10.4579184937828
27,"MORTGAGE",11,"HOMEIMPROVEMENT","A",3600,6.03,"0",0.03,"N",5,11.6082356447746
47,"MORTGAGE",9,"EDUCATION","B",15000,10.99,"0",0.13,"N",12,11.6952470217642
27,"MORTGAGE",8,"EDUCATION","D",15000,14.61,"0",0.1,"N",6,11.9576112862317
29,"MORTGAGE",3,"VENTURE","A",6400,7.88,"0",0.12,"N",9,10.9150884642146
33,"RENT",2,"DEBTCONSOLIDATION","C",10000,13.48,"0",0.29,"Y",10,10.4631033404715
37,"MORTGAGE",4,"HOMEIMPROVEMENT","C",15000,13.23,"0",0.38,"Y",11,10.5891064666753
26,"RENT",6,"DEBTCONSOLIDATION","C",13250,13.49,"1",0.35,"Y",3,10.5320962119585
48,"MORTGAGE",1,"HOMEIMPROVEMENT","A",2000,5.99,"0",0.04,"N",16,10.8967393255464
28,"RENT",3,"MEDICAL","C",25000,13.49,"1",0.42,"N",10,11.0020998412042
24,"RENT",1,"VENTURE","C",13000,13.98,"0",0.19,"Y",3,11.1198828768606
27,"RENT",2,"DEBTCONSOLIDATION","A",4000,9.32,"0",0.08,"N",9,10.7994939411076
45,"RENT",0,"MEDICAL","B",10000,11.11,"0",0.28,"N",11,10.4912742174382
26,"RENT",3,"EDUCATION","E",5000,17.39,"0",0.07,"N",2,11.1562505210315
26,"RENT",7,"PERSONAL","A",15000,7.9,"1",0.32,"N",3,10.7579028806922
28,"MORTGAGE",1,"EDUCATION","D",6000,15.37,"0",0.08,"Y",10,11.1844213979982
25,"MORTGAGE",9,"VENTURE","B",3000,11.99,"0",0.09,"N",3,10.4042628404486
21,"RENT",6,"EDUCATION","A",2975,7.9,"0",0.06,"N",2,10.8157702630127
31,"MORTGAGE",15,"DEBTCONSOLIDATION","A",24000,8.49,"0",0.19,"N",5,11.7360050142364
24,"MORTGAGE",6,"HOMEIMPROVEMENT","C",7000,14.65,"0",0.09,"N",4,11.289781913656
31,"OWN",13,"PERSONAL","A",4500,5.79,"0",0.2,"N",9,10.0432494949113
21,"RENT",2,"HOMEIMPROVEMENT","B",6000,10.62,"1",0.21,"N",3,10.268130666124
25,"RENT",3,"MEDICAL","E",13650,18.79,"1",0.3,"N",2,10.7144177687525
49,"MORTGAGE",4,"MEDICAL","B",14000,11.89,"0",0.17,"N",17,11.3414251468079
33,"RENT",3,"PERSONAL","C",3000,15.23,"0",0.08,"Y",10,10.5453414387085
23,"RENT",7,"PERSONAL","C",15000,12.84,"1",0.33,"N",3,10.7144177687525
34,"RENT",0,"EDUCATION","D",16000,13.24,"1",0.36,"Y",6,10.6919449129004
25,"RENT",5,"MEDICAL","C",6000,12.68,"0",0.07,"N",3,11.3144745262464
26,"MORTGAGE",6,"PERSONAL","D",23000,18.25,"0",0.15,"N",2,11.9520961055436
22,"RENT",1,"PERSONAL","C",3500,15.27,"0",0.13,"N",3,10.1811192891344
24,"MORTGAGE",4,"DEBTCONSOLIDATION","B",5000,10,"0",0.1,"N",4,10.8197782844103
22,"MORTGAGE",6,"EDUCATION","B",7500,10.59,"0",0.14,"N",3,10.9059559806513
40,"MORTGAGE",18,"DEBTCONSOLIDATION","A",9000,7.51,"0",0.05,"N",16,12.0137007528827
24,"RENT",2,"MEDICAL","A",8000,7.51,"0",0.15,"N",4,10.8589989975636
28,"RENT",1,"EDUCATION","C",15000,14.65,"1",0.52,"Y",8,10.268130666124
26,"RENT",4,"MEDICAL","A",5000,8.9,"0",0.11,"N",3,10.6919449129004
34,"MORTGAGE",1,"PERSONAL","A",9000,9.63,"0",0.1,"N",8,11.4295438560312
39,"RENT",11,"MEDICAL","D",1800,14.91,"1",0.04,"N",17,10.6919449129004
26,"MORTGAGE",8,"MEDICAL","A",17500,7.51,"0",0.19,"N",4,11.4403547721354
22,"RENT",0,"EDUCATION","A",5000,7.9,"0",0.09,"N",4,10.8780471925343
33,"MORTGAGE",7,"PERSONAL","B",7000,12.42,"1",0.15,"N",5,10.77895628989
24,"RENT",8,"HOMEIMPROVEMENT","B",10000,11.89,"0",0.11,"N",4,11.4075649493124
28,"RENT",0,"HOMEIMPROVEMENT","A",5000,8.9,"1",0.14,"N",9,10.4631033404715
34,"RENT",6,"EDUCATION","A",6000,7.88,"0",0.12,"N",5,10.8198582812105
25,"MORTGAGE",9,"EDUCATION","A",15000,7.88,"0",0.15,"N",2,11.5129254649702
28,"RENT",7,"PERSONAL","E",25000,15.95,"0",0.3,"Y",7,11.3385720778255
21,"MORTGAGE",4,"MEDICAL","A",8500,8,"0",0.1,"N",4,11.3265958867787
39,"RENT",1,"HOMEIMPROVEMENT","D",14000,17.58,"1",0.41,"N",16,10.4341158035983
33,"RENT",17,"MEDICAL","D",5000,14.96,"1",0.1,"Y",9,10.8395809117065
38,"MORTGAGE",6,"HOMEIMPROVEMENT","C",15000,15.27,"1",0.19,"N",17,11.2644641056717
25,"MORTGAGE",9,"VENTURE","A",5000,6.03,"0",0.17,"N",3,10.3089526606443
21,"RENT",2,"PERSONAL","D",3500,16.07,"1",0.22,"N",3,9.65502619323763
26,"RENT",5,"VENTURE","B",8000,10.99,"0",0.1,"N",3,11.3144745262464
22,"MORTGAGE",5,"MEDICAL","A",5000,7.9,"0",0.1,"N",4,10.7994939411076
27,"RENT",6,"DEBTCONSOLIDATION","B",5000,11.99,"1",0.09,"N",10,10.8967393255464
27,"MORTGAGE",8,"PERSONAL","B",14400,11.71,"0",0.16,"N",6,11.3850920934603
24,"MORTGAGE",0,"MEDICAL","B",2400,12.69,"0",0.04,"N",4,10.9508065468167
30,"RENT",2,"EDUCATION","B",11000,12.53,"0",0.26,"N",9,10.6454248972655
29,"MORTGAGE",14,"VENTURE","B",7500,11.49,"0",0.09,"N",10,11.3504065354725
23,"MORTGAGE",8,"HOMEIMPROVEMENT","C",9000,11.03,"1",0.15,"N",2,11.0348896640272
28,"MORTGAGE",1,"DEBTCONSOLIDATION","A",12000,9.63,"1",0.2,"N",10,10.9852927228879
42,"RENT",3,"MEDICAL","A",3450,8,"0",0.12,"N",17,10.2750511089686
21,"RENT",2,"PERSONAL","B",4500,10.38,"1",0.25,"N",2,9.7981270368783
28,"MORTGAGE",4,"MEDICAL","A",7000,7.51,"0",0.14,"N",8,10.7995755770928
25,"MORTGAGE",4,"HOMEIMPROVEMENT","B",25000,10.99,"1",0.21,"N",2,11.6952470217642
22,"RENT",0,"VENTURE","B",6550,10.65,"0",0.14,"N",2,10.7579028806922
22,"RENT",5,"MEDICAL","B",7000,9.99,"0",0.12,"N",4,11.0020998412042
37,"MORTGAGE",10,"DEBTCONSOLIDATION","B",15000,11.36,"0",0.02,"N",17,13.5923670066501
26,"MORTGAGE",10,"DEBTCONSOLIDATION","A",5400,8.9,"0",0.11,"N",2,10.8197782844103
25,"RENT",4,"HOMEIMPROVEMENT","C",10000,12.53,"1",0.29,"N",2,10.4339981496185
29,"RENT",0,"DEBTCONSOLIDATION","B",18000,10.75,"1",0.58,"N",7,10.3416134428838
22,"RENT",3,"MEDICAL","B",5000,9.99,"0",0.08,"N",2,11.0186291431554
24,"MORTGAGE",9,"DEBTCONSOLIDATION","B",25000,10,"0",0.2,"N",2,11.7360690162844
23,"MORTGAGE",7,"EDUCATION","A",20000,6.17,"0",0.29,"N",2,11.1562505210315
30,"MORTGAGE",13,"VENTURE","B",10000,9.99,"0",0.14,"N",9,11.1418617835794
22,"MORTGAGE",0,"MEDICAL","A",6875,6.54,"0",0.07,"N",2,11.4616321705827
24,"MORTGAGE",3,"EDUCATION","B",2500,10.37,"0",0.07,"N",3,10.5050675395706
53,"RENT",1,"MEDICAL","D",10000,14.59,"1",0.19,"Y",27,10.8967393255464
31,"RENT",2,"MEDICAL","F",8400,18.43,"1",0.25,"Y",5,10.4125916954038
26,"MORTGAGE",10,"DEBTCONSOLIDATION","B",1200,12.69,"0",0.02,"N",2,11.2118203721863
21,"RENT",0,"DEBTCONSOLIDATION","C",1500,13.92,"0",0.05,"N",2,10.3089526606443
28,"RENT",12,"DEBTCONSOLIDATION","C",8000,14.65,"1",0.24,"Y",9,10.4042628404486
23,"MORTGAGE",8,"VENTURE","A",10000,11.71,"0",0.06,"N",4,12.0197189706628
22,"OWN",6,"PERSONAL","C",10000,14.72,"0",0.26,"N",3,10.5558127385758
23,"MORTGAGE",3,"PERSONAL","D",15000,15.58,"0",0.11,"Y",3,11.8493977015914
34,"MORTGAGE",5,"VENTURE","A",18000,6.99,"0",0.21,"N",5,11.3632646904158
34,"RENT",12,"DEBTCONSOLIDATION","B",4750,11.83,"1",0.25,"N",10,9.86266555801587
24,"MORTGAGE",8,"MEDICAL","A",10000,7.49,"0",0.21,"N",3,10.77895628989
23,"RENT",5,"DEBTCONSOLIDATION","D",9600,16.02,"1",0.28,"Y",3,10.450452222918
25,"RENT",0,"EDUCATION","E",7400,16.32,"1",0.18,"N",4,10.6454248972655
47,"RENT",1,"PERSONAL","B",10000,10.95,"0",0.11,"N",16,11.4403547721354
28,"RENT",4,"DEBTCONSOLIDATION","A",8000,10.75,"0",0.27,"N",8,10.3089526606443
40,"RENT",0,"VENTURE","C",7000,10.37,"0",0.28,"N",15,10.1266311038503
23,"MORTGAGE",0,"DEBTCONSOLIDATION","A",3525,6.91,"0",0.05,"N",3,11.1562505210315
22,"RENT",5,"MEDICAL","B",5000,7.9,"0",0.07,"N",3,11.1704351560235
22,"RENT",0,"EDUCATION","C",7500,13.22,"0",0.15,"N",2,10.8329511401205
23,"MORTGAGE",0,"EDUCATION","C",23000,11.03,"0",0.19,"N",2,11.6952470217642
26,"RENT",5,"HOMEIMPROVEMENT","B",12000,10.65,"0",0.2,"N",3,11.0020998412042
27,"RENT",4,"DEBTCONSOLIDATION","B",18500,10.99,"1",0.31,"N",5,11.0020998412042
30,"RENT",14,"PERSONAL","D",4425,17.49,"0",0.08,"Y",9,10.8967393255464
26,"RENT",5,"DEBTCONSOLIDATION","A",6000,6.62,"0",0.25,"N",4,10.0858091093301
29,"OWN",0,"EDUCATION","B",6800,10.62,"0",0.15,"N",5,10.7144177687525
33,"RENT",3,"EDUCATION","B",11975,9.99,"1",0.4,"N",5,10.3089526606443
21,"RENT",5,"DEBTCONSOLIDATION","B",8000,9.88,"0",0.28,"N",2,10.268130666124
23,"RENT",1,"DEBTCONSOLIDATION","E",10000,16,"1",0.33,"N",4,10.3089526606443
39,"MORTGAGE",10,"MEDICAL","B",35000,10.59,"1",0.07,"N",11,12.908551153519
22,"RENT",6,"PERSONAL","A",7500,5.99,"0",0.15,"N",2,10.8395809117065
21,"OWN",5,"MEDICAL","B",2000,11.12,"1",0.17,"N",3,9.35183993424988
26,"MORTGAGE",6,"DEBTCONSOLIDATION","C",6000,13.61,"0",0.06,"N",2,11.5327280922664
23,"MORTGAGE",2,"PERSONAL","C",10000,13.43,"0",0.11,"N",2,11.4196252638048
49,"MORTGAGE",12,"MEDICAL","B",12000,10.99,"0",0.1,"N",12,11.6952470217642
27,"RENT",9,"HOMEIMPROVEMENT","A",10000,8.59,"0",0.1,"N",10,11.5424842672118
28,"RENT",2,"EDUCATION","B",4000,12.53,"0",0.11,"N",5,10.4632176196557
23,"MORTGAGE",1,"EDUCATION","B",15000,9.88,"0",0.19,"N",4,11.289781913656
32,"RENT",0,"VENTURE","B",5000,9.99,"1",0.26,"N",6,9.86266555801587
23,"RENT",6,"EDUCATION","E",6400,20.2,"0",0.13,"N",2,10.8197782844103
24,"MORTGAGE",8,"PERSONAL","A",4000,6.76,"0",0.07,"N",3,10.9583395062089
23,"MORTGAGE",7,"EDUCATION","A",8000,7.05,"0",0.11,"N",2,11.2252433925184
30,"MORTGAGE",1,"DEBTCONSOLIDATION","D",25000,15.33,"1",0.19,"N",6,11.7791285057449
28,"MORTGAGE",11,"PERSONAL","B",2200,11.49,"0",0.04,"N",8,10.8222352635635
50,"OWN",19,"VENTURE","A",8000,9.32,"0",0.11,"N",17,11.1561933765416
23,"RENT",2,"PERSONAL","C",10000,14.27,"0",0.08,"N",3,11.7280368445872
36,"RENT",2,"DEBTCONSOLIDATION","A",5500,8.32,"0",0.11,"N",16,10.8197782844103
23,"RENT",7,"EDUCATION","B",12000,11.11,"0",0.07,"N",2,12.0435537160324
23,"MORTGAGE",7,"PERSONAL","A",5000,6.62,"0",0.11,"N",3,10.7363966754712
21,"RENT",5,"PERSONAL","C",4750,12.23,"0",0.18,"N",3,10.1811192891344
26,"RENT",10,"DEBTCONSOLIDATION","D",3500,15.28,"1",0.05,"Y",3,11.1273218059576
24,"RENT",0,"PERSONAL","B",12000,11.48,"1",0.4,"N",3,10.3089526606443
27,"OWN",0,"EDUCATION","G",11500,20.11,"1",0.43,"N",9,10.2035921449865
31,"RENT",7,"DEBTCONSOLIDATION","C",5075,12.54,"0",0.25,"Y",10,9.90348755253613
27,"RENT",3,"MEDICAL","B",10000,9.88,"0",0.29,"N",8,10.4631033404715
29,"RENT",3,"PERSONAL","B",1200,9.99,"0",0.02,"N",6,10.9150884642146
24,"MORTGAGE",5,"MEDICAL","B",20000,11.89,"0",0.45,"N",4,10.7054891380082
29,"RENT",3,"EDUCATION","E",10000,16.82,"1",0.33,"N",7,10.3089526606443
25,"MORTGAGE",1,"MEDICAL","A",8000,7.51,"0",0.11,"N",3,11.2252433925184
24,"RENT",2,"HOMEIMPROVEMENT","D",2500,16.77,"1",0.07,"N",3,10.4912742174382
24,"RENT",0,"VENTURE","E",25000,14.7,"1",0.33,"Y",3,11.2252433925184
40,"MORTGAGE",6,"MEDICAL","B",15000,11.83,"0",0.06,"N",15,12.3587937325478
29,"RENT",3,"PERSONAL","A",7000,9.32,"0",0.18,"N",6,10.5965347280957
36,"RENT",6,"HOMEIMPROVEMENT","B",7000,10.74,"1",0.14,"N",16,10.7995755770928
25,"MORTGAGE",9,"HOMEIMPROVEMENT","B",3000,9.99,"0",0.07,"N",4,10.7144177687525
27,"RENT",7,"MEDICAL","B",9000,11.11,"0",0.24,"N",5,10.5186731916264
27,"MORTGAGE",11,"PERSONAL","A",13000,7.14,"0",0.14,"N",5,11.4350504062473
26,"MORTGAGE",3,"EDUCATION","B",3500,12.18,"0",0.03,"N",2,11.8277362048103
24,"MORTGAGE",4,"PERSONAL","E",25000,17.99,"0",0.35,"Y",2,11.1899615783738
36,"RENT",20,"VENTURE","D",4000,14.59,"1",0.12,"N",11,10.4341158035983
23,"MORTGAGE",7,"EDUCATION","C",4000,13.99,"0",0.08,"N",3,10.7995755770928
22,"RENT",3,"PERSONAL","D",4200,15.2,"1",0.19,"Y",4,10.023933705612
32,"RENT",16,"MEDICAL","B",5000,10.59,"0",0.17,"N",9,10.268130666124
32,"RENT",0,"MEDICAL","B",3500,11.86,"0",0.15,"N",10,10.0858091093301
29,"MORTGAGE",9,"HOMEIMPROVEMENT","B",15000,9.88,"1",0.25,"N",9,11.0186291431554
31,"RENT",6,"EDUCATION","B",4800,10.65,"0",0.22,"N",10,9.99879773234045
26,"RENT",1,"VENTURE","C",2800,14.65,"0",0.09,"Y",3,10.3089526606443
24,"RENT",7,"VENTURE","B",16000,11.71,"1",0.38,"N",3,10.6571181684756
23,"MORTGAGE",8,"EDUCATION","D",3000,14.11,"0",0.04,"N",3,11.2252433925184
31,"MORTGAGE",6,"PERSONAL","A",12000,9.63,"0",0.12,"N",7,11.5228757958234
23,"RENT",2,"DEBTCONSOLIDATION","B",1700,9.99,"0",0.09,"N",3,9.83091685970129
46,"MORTGAGE",7,"PERSONAL","A",3600,6.99,"0",0.06,"N",13,11.0020998412042
29,"RENT",0,"MEDICAL","B",11000,10.38,"0",0.26,"N",10,10.6454248972655
31,"RENT",9,"DEBTCONSOLIDATION","A",12000,6.03,"0",0.24,"N",6,10.8197782844103
23,"MORTGAGE",8,"EDUCATION","B",25000,10.25,"0",0.31,"N",4,11.289781913656
37,"RENT",5,"MEDICAL","C",20400,13.06,"0",0.29,"Y",11,11.1561933765416
29,"RENT",0,"MEDICAL","B",5000,11.36,"0",0.13,"N",5,10.5453414387085
22,"RENT",0,"DEBTCONSOLIDATION","D",3000,13.3,"1",0.1,"Y",2,10.2834297034132
24,"RENT",5,"MEDICAL","D",15000,15.58,"1",0.19,"Y",4,11.1272629841582
28,"MORTGAGE",12,"MEDICAL","C",8400,13.57,"0",0.14,"Y",9,10.983052928284
27,"MORTGAGE",0,"HOMEIMPROVEMENT","B",5000,11.83,"0",0.1,"N",10,10.7994939411076
23,"RENT",7,"MEDICAL","B",2500,9.88,"0",0.08,"N",2,10.3089526606443
31,"MORTGAGE",11,"EDUCATION","C",20000,11.48,"0",0.1,"N",10,12.2160031742071
28,"MORTGAGE",2,"PERSONAL","A",1500,8.49,"0",0.04,"N",10,10.4737889030972
25,"RENT",3,"MEDICAL","A",5600,7.9,"0",0.08,"N",4,11.1562505210315
34,"RENT",14,"HOMEIMPROVEMENT","B",6000,11.83,"0",0.11,"N",6,10.9510872091817
28,"RENT",5,"PERSONAL","D",6000,15.95,"1",0.04,"N",10,11.9766594812024
44,"RENT",3,"PERSONAL","E",10000,16.82,"1",0.16,"N",15,11.0413205543575
37,"MORTGAGE",21,"VENTURE","B",20000,11.71,"0",0.37,"N",15,10.9066529853935
25,"RENT",9,"VENTURE","B",8500,10.99,"0",0.22,"N",2,10.5558127385758
27,"OWN",0,"MEDICAL","D",7500,15.37,"0",0.13,"Y",5,11.0020998412042
27,"MORTGAGE",6,"HOMEIMPROVEMENT","B",13500,10,"0",0.38,"N",7,10.4912742174382
29,"OWN",5,"PERSONAL","C",21000,14.65,"0",0.26,"Y",5,11.3144745262464
28,"MORTGAGE",4,"MEDICAL","B",4000,9.25,"1",0.1,"N",10,10.6454248972655
23,"MORTGAGE",7,"DEBTCONSOLIDATION","B",3000,8.88,"0",0.03,"N",2,11.4208101760624
23,"MORTGAGE",4,"MEDICAL","B",7500,10.71,"0",0.18,"N",2,10.6213273456864
29,"MORTGAGE",9,"MEDICAL","B",15000,10.65,"0",0.18,"N",9,11.3504065354725
26,"MORTGAGE",5,"HOMEIMPROVEMENT","B",2000,11.99,"1",0.07,"N",2,10.3089526606443
23,"RENT",3,"VENTURE","B",5000,10.65,"0",0.03,"N",2,11.9183905730784
24,"RENT",2,"PERSONAL","A",10000,6.62,"0",0.22,"N",3,10.7144177687525
23,"MORTGAGE",3,"DEBTCONSOLIDATION","A",3800,5.79,"0",0.13,"N",3,10.3089526606443
22,"RENT",1,"PERSONAL","D",20000,17.49,"1",0.39,"Y",4,10.8398161781468
26,"RENT",9,"HOMEIMPROVEMENT","D",18000,15.31,"0",0.19,"N",3,11.4616321705827
22,"RENT",5,"DEBTCONSOLIDATION","D",3500,16.49,"1",0.16,"N",3,10.0119831486894
33,"MORTGAGE",7,"MEDICAL","C",32000,15.23,"1",0.59,"Y",7,10.8967393255464
22,"MORTGAGE",6,"EDUCATION","A",7000,8.94,"1",0.18,"N",3,10.5713169251118
25,"OWN",0,"VENTURE","B",2400,12.21,"0",0.07,"N",2,10.4912742174382
23,"RENT",7,"PERSONAL","B",9000,11.99,"0",0.23,"N",3,10.5865843972426
23,"MORTGAGE",7,"EDUCATION","B",6000,11.48,"0",0.09,"N",4,11.0821425488778
34,"RENT",2,"PERSONAL","B",2500,10,"1",0.17,"N",5,9.57498348556409
29,"OTHER",1,"MEDICAL","A",10000,8,"0",0.25,"N",10,10.5966347330961
25,"RENT",2,"VENTURE","B",3325,11.49,"0",0.09,"N",3,10.5186731916264
